age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score,Is_Poor_Sleep,Dataset_Type
52,0,5,9.427812964018338,45,6.970982540587147,10.0,1,56,218,9.022400665984373,1,TRAIN
34,0,6,9.059767887290787,45,5.112959908677776,10.0,2,83,160,10.0,1,TRAIN
29,0,3,7.514835152572387,77,7.658989670044914,8.436241116353743,4,87,147,8.217660267929308,1,TRAIN
51,0,3,9.656006909269577,71,8.236041455617457,10.0,3,38,54,9.421928978668564,1,TRAIN
29,0,5,3.726798822883848,94,7.988246258689255,9.143721133063057,0,45,47,8.018587134302534,1,TRAIN
37,1,3,8.954821398313555,48,5.749685119321807,10.0,0,32,67,9.070333502493517,1,TRAIN
43,0,5,9.68116913061548,81,5.713406732361275,10.0,0,75,263,9.027104959301681,1,TRAIN
46,0,3,9.457464069218243,70,8.638237368013026,10.0,4,24,126,8.72818358426711,1,TRAIN
39,0,2,9.875020876846518,17,7.188756337783439,10.0,2,79,183,9.571786460226011,1,TRAIN
53,0,4,9.199616081155622,65,6.746736689822782,10.0,2,111,136,9.955640870854307,1,TRAIN
49,0,1,7.997434207065962,81,7.166707323487485,10.0,2,113,285,9.302828141470814,1,TRAIN
35,0,2,8.819345061425452,110,6.495476049140362,10.0,1,57,257,8.515045464371648,1,TRAIN
23,1,3,9.878506101047485,35,8.126578603957162,10.0,1,51,101,9.960090628637097,1,TRAIN
27,0,5,9.859641656835297,106,4.352470138069608,10.0,3,64,116,10.0,1,TRAIN
45,0,5,8.613915778396073,105,8.166223252077582,10.0,1,41,75,9.93510699168967,1,TRAIN
56,1,1,8.286459857969094,103,6.141594166381489,10.0,0,0,50,9.996717450118076,1,TRAIN
24,1,5,7.570391024519014,90,7.871325302599047,10.0,0,97,169,9.138535459110242,1,TRAIN
25,1,0,7.318040979708201,111,7.9408245878249195,10.0,2,45,235,9.458425231628375,1,TRAIN
35,0,1,4.666073841195631,85,4.793085946039928,8.32333397907129,1,35,149,7.958119598274936,1,TRAIN
35,0,5,9.337391048037416,40,8.912640363875049,10.0,0,41,79,9.760492736535827,1,TRAIN
18,1,1,9.537707333722976,43,6.315597726086171,10.0,3,18,37,9.96606094369763,1,TRAIN
47,0,2,8.717083072625506,110,5.790289779921669,10.0,1,96,77,9.345181358275772,1,TRAIN
40,0,6,9.671787301487754,99,5.079059889701621,10.0,1,7,37,9.872376044119353,1,TRAIN
30,1,0,8.766698234198815,94,5.312601122725429,10.0,3,26,108,9.709239165368048,1,TRAIN
24,0,6,9.027785599347093,90,4.937785599347091,10.0,1,72,280,9.109592644171935,1,TRAIN
24,0,3,8.022973341080164,116,5.61383237536864,9.771730615255956,2,8,117,9.649633037369606,1,TRAIN
21,0,1,7.508697342978718,55,5.177956154059635,10.0,2,59,20,9.72498884717423,1,TRAIN
20,0,5,6.890120820024797,100,8.181097181064931,9.436219226194948,2,37,61,9.514268254264993,1,TRAIN
45,1,5,8.839735991112713,79,8.447862921546472,10.0,0,42,215,10.0,1,TRAIN
19,0,2,9.03121663851949,110,7.90588603238616,10.0,1,55,32,9.96552296240583,1,TRAIN
35,0,2,9.070683030059113,55,7.762430026837443,10.0,2,65,167,10.0,1,TRAIN
56,1,4,8.827747124073538,39,5.282308784332698,10.0,1,19,153,9.619168691292508,1,TRAIN
32,0,1,8.435415806011072,31,7.451034259995875,10.0,1,18,79,10.0,1,TRAIN
44,0,3,9.838166287768496,92,7.8774641225427615,10.0,0,42,227,9.558552960911895,1,TRAIN
35,1,2,8.680068389334243,95,5.862175092267596,10.0,2,46,47,10.0,1,TRAIN
26,0,2,7.1295411549904415,102,8.661446028847916,10.0,2,39,40,9.913844494624572,1,TRAIN
37,0,4,7.645413423238636,81,7.824144750200003,10.0,2,33,294,9.746478014111362,1,TRAIN
57,1,1,8.41231913289385,98,4.6701941010121875,10.0,2,63,177,9.916249054720996,1,TRAIN
29,1,6,9.066961915651838,111,6.226987975937546,10.0,3,101,295,9.906201136964297,1,TRAIN
31,1,5,7.835396909675773,86,4.464962698035982,10.0,0,79,225,9.050592360781483,1,TRAIN
55,0,1,9.732839863865959,63,6.625570255271297,10.0,0,106,97,10.0,1,TRAIN
32,0,3,8.571460701079774,93,4.820498723587561,10.0,2,36,94,9.807417707854919,1,TRAIN
31,0,2,7.641443662772873,113,5.9784993105527695,10.0,2,72,98,9.825778858060794,1,TRAIN
49,1,2,9.665068022709796,91,7.918578934137615,10.0,1,73,234,10.0,1,TRAIN
49,1,2,7.923134440018011,116,7.02906439683054,10.0,3,17,156,9.945356709295876,1,TRAIN
42,0,2,7.902523894232697,108,6.723865879627772,10.0,0,87,118,9.786773123814035,1,TRAIN
30,0,1,9.857265030554071,68,7.286048656303922,10.0,1,63,36,9.936325152770358,1,TRAIN
28,1,3,6.8944483621157575,111,7.490496241888598,9.750171105109123,0,72,88,9.209811821452108,1,TRAIN
51,1,2,9.13007392207598,83,8.399627527746809,10.0,2,109,294,9.90731304840508,1,TRAIN
48,0,5,8.595164826111235,93,4.831025218381996,10.0,0,19,120,8.859278061645599,1,TRAIN
44,0,5,9.238520003001044,20,5.210676874577978,10.0,2,82,98,9.86853343841438,1,TRAIN
50,0,1,9.58557616222568,109,7.944512033961152,10.0,1,10,282,9.99852538740856,1,TRAIN
35,0,1,9.773570888778359,23,5.948543471536782,10.0,2,40,208,9.551185258190793,1,TRAIN
32,1,0,8.81118140162432,111,5.560026427036889,10.0,2,44,26,10.0,1,TRAIN
55,1,3,8.986540030961496,96,8.877282372090649,10.0,4,16,87,9.398742571349615,1,TRAIN
22,0,5,8.329994504433044,55,5.010005495566957,10.0,1,80,292,10.0,1,TRAIN
55,0,2,8.970074457774269,119,7.454061691266264,10.0,2,57,107,9.692563440027891,1,TRAIN
39,0,5,9.769568880865837,113,4.2564309262362885,10.0,3,66,32,9.96662759092591,1,TRAIN
21,1,5,5.9196842006942445,112,7.824796952801771,10.0,1,18,259,9.448526347743707,1,TRAIN
40,0,4,5.653236403642593,113,5.887204470572673,9.644956391588801,2,89,104,8.404588164893418,1,TRAIN
49,0,3,8.93668810820856,100,5.452178642785508,10.0,2,90,112,9.976764198134578,1,TRAIN
50,0,3,8.743421687349647,89,6.3886987968417115,10.0,1,22,85,8.506289155715168,1,TRAIN
33,1,0,8.555292465254416,109,7.751961491949211,10.0,0,48,40,10.0,1,TRAIN
49,1,3,9.714492523292597,113,5.74544384641147,10.0,2,25,236,10.0,1,TRAIN
21,0,0,8.709706332355752,103,7.772787621532812,10.0,2,57,136,9.68154632051871,1,TRAIN
42,0,2,8.284551459159552,105,5.146624723047728,10.0,0,70,246,8.47799651124342,1,TRAIN
50,0,3,9.817856560261417,54,8.158583733797611,10.0,0,49,27,9.956095747725929,1,TRAIN
24,0,5,7.657119748028108,106,5.794963109290118,10.0,3,34,152,9.99956835667543,1,TRAIN
50,0,3,7.998053069266244,82,8.595549381444675,10.0,1,114,204,9.830327701212612,1,TRAIN
42,1,3,9.569730257373289,52,5.361784205898632,10.0,2,70,298,9.925477196067579,1,TRAIN
39,1,4,8.714167382119404,51,7.001665438966701,10.0,2,40,137,9.507500241306545,1,TRAIN
21,1,1,9.681575590289713,97,8.45991955437229,10.0,0,59,277,9.405414008979355,1,TRAIN
47,1,3,8.008068919319642,65,6.1070757814798196,10.0,2,60,80,10.0,1,TRAIN
44,0,0,7.220464388076506,100,5.783034178852411,9.985349856692892,0,67,51,9.430687188301686,1,TRAIN
31,0,1,9.510037196608181,47,5.841115898245418,10.0,0,10,45,10.0,1,TRAIN
41,1,4,8.434187428473864,93,7.452836923602272,10.0,0,34,234,9.665886183102652,1,TRAIN
32,1,3,9.115138414198217,110,6.343795454698226,10.0,2,23,53,9.686222829826281,1,TRAIN
29,1,4,9.76158718472312,29,6.782857668745956,10.0,3,17,31,9.743402803341818,1,TRAIN
44,0,3,9.426000250481739,84,5.6351527296084285,10.0,1,17,229,10.0,1,TRAIN
22,1,2,8.68593612610845,70,8.898326005911736,10.0,3,84,202,9.637160158761302,1,TRAIN
21,0,6,9.208765761224377,83,6.431215572472336,10.0,2,66,291,9.565662260370035,1,TRAIN
25,1,3,9.71129938335194,57,5.947037430628728,10.0,1,67,296,9.375488550870523,1,TRAIN
37,0,1,7.854932704975116,112,8.585912535350648,10.0,1,43,89,9.989318755891775,1,TRAIN
33,0,0,7.935009144679001,118,8.218063401344518,10.0,1,41,236,8.924192237653795,1,TRAIN
40,1,3,9.114918097081501,115,4.399934869862357,10.0,2,31,73,10.0,1,TRAIN
28,1,3,8.066906919884834,54,6.6457492807207235,10.0,3,66,20,9.169060800590692,1,TRAIN
46,0,5,7.724458123928532,61,6.487959451082387,10.0,1,97,226,9.870780595263703,1,TRAIN
29,1,4,8.338638573124584,85,5.7032406898955825,10.0,0,49,145,10.0,1,TRAIN
29,0,2,8.95648252754856,61,8.047995282619132,10.0,2,97,91,9.942817122881731,1,TRAIN
45,0,3,8.997291261691833,100,5.224338041609471,10.0,4,11,63,8.664020029071063,1,TRAIN
22,0,4,8.455621892113982,108,5.5699714137980685,10.0,1,108,252,9.876846618873989,1,TRAIN
57,0,3,7.804896190354448,111,7.5283863580325825,10.0,3,27,186,9.980405776109926,1,TRAIN
22,1,3,9.752758249525176,49,6.083163873831588,10.0,3,66,299,9.00858842486874,1,TRAIN
50,0,3,9.539902538675168,80,8.686400148570248,10.0,2,35,136,8.975161089755192,1,TRAIN
49,0,4,8.0948024067782,101,5.575977903074064,10.0,0,6,277,9.770388477753645,1,TRAIN
51,1,5,8.795009946835595,72,4.0854754208973585,10.0,2,23,247,10.0,1,TRAIN
46,0,0,7.635913054963051,102,5.56964082177126,10.0,0,67,48,9.480611221540567,1,TRAIN
38,1,2,9.741780139720138,106,5.3843101418787915,10.0,3,109,20,9.452104086422466,1,TRAIN
23,0,3,9.785834816309032,110,6.320660176728818,10.0,0,116,71,10.0,1,TRAIN
32,1,6,7.039584383471689,88,4.6320254181126765,10.0,0,78,228,9.424050836225353,1,TRAIN
26,0,5,9.887777325634705,102,8.598409407427832,10.0,0,5,27,9.98462955427245,1,TRAIN
26,0,5,8.952751823363965,80,6.357089583008026,10.0,1,116,30,9.542909911025188,1,TRAIN
45,0,6,9.662705105851742,43,6.796474470741293,10.0,4,102,218,8.961580346423881,1,TRAIN
49,0,1,9.22818304165985,29,7.1858591288848315,10.0,1,112,40,9.874158815459635,1,TRAIN
28,0,1,7.630718165073068,105,8.261430453928673,10.0,1,43,39,10.0,1,TRAIN
21,0,2,9.497920683717291,113,7.717059165002776,9.978750927011683,3,4,202,9.9648062228631,1,TRAIN
28,0,1,7.765150284269095,114,5.865546015752587,10.0,1,95,136,9.769521875280006,1,TRAIN
33,0,2,8.035878877903041,112,6.232919020599838,10.0,2,59,204,9.393152641479459,1,TRAIN
23,0,5,5.132582414236854,116,7.547143918475186,9.810215201186404,2,56,112,10.0,1,TRAIN
32,0,5,8.91873600540378,51,7.494326359345352,10.0,0,46,20,9.694136742212333,1,TRAIN
35,1,4,8.404884999521805,76,6.366103616775057,10.0,3,106,119,9.598666770084161,1,TRAIN
51,0,5,9.314649284205204,119,4.5295143935149,10.0,1,68,205,9.475566540899283,1,TRAIN
36,0,4,9.721290623796927,103,5.194063044832259,10.0,1,95,80,10.0,1,TRAIN
53,1,3,9.153604342530485,8,7.492435636740527,10.0,0,45,223,9.32128726518946,1,TRAIN
35,0,4,7.437664107891016,91,8.125038908135133,9.694860967160185,2,74,196,8.548008923373766,1,TRAIN
28,0,3,8.633276443746531,115,6.92515981402797,10.0,1,62,59,8.751863164295827,1,TRAIN
34,0,3,7.4830878191013515,114,7.716941278089644,10.0,1,77,142,8.979310780337132,1,TRAIN
35,1,6,8.14853995728334,99,6.290623209713911,10.0,3,49,42,10.0,1,TRAIN
51,1,4,9.194656906282537,39,7.482857351182387,10.0,0,26,101,8.642396366632843,1,TRAIN
55,0,3,9.492905030940925,58,5.982926904597121,10.0,0,39,22,9.4424568902017,1,TRAIN
39,1,0,8.308254986832013,83,5.9909322366450715,10.0,1,37,272,9.655147424755045,1,TRAIN
21,0,3,7.4169627999592365,63,6.01112611640975,9.832464186663948,2,112,119,8.905432686204467,1,TRAIN
42,1,6,8.68520973724426,44,8.337249239277792,10.0,3,31,185,9.926829764789272,1,TRAIN
31,0,3,7.546038002713773,75,5.983920344889775,9.994335545975284,4,115,262,9.784335545975283,1,TRAIN
58,0,2,7.640708347703935,78,6.876421683336565,10.0,1,18,246,9.61783172817284,1,TRAIN
29,0,3,6.562983574123082,115,7.900520644099058,10.0,1,65,247,9.598920952263907,1,TRAIN
31,0,6,7.129500772470007,108,8.529607913063131,10.0,2,89,50,9.927016793298584,1,TRAIN
24,1,5,9.250226610992307,109,6.9478082012989075,10.0,2,103,112,8.565012552354862,1,TRAIN
40,0,1,9.608277631942457,4,5.919492526005911,10.0,4,108,256,9.954244950485078,1,TRAIN
25,0,3,7.902548345683764,115,6.790891510660449,10.0,2,97,135,9.756598820202798,1,TRAIN
53,0,0,8.051672455889795,80,6.991756050019681,10.0,1,110,72,9.8350662264605,1,TRAIN
45,0,6,8.6225124537329,108,7.182816816483942,10.0,1,95,84,9.846762585924614,1,TRAIN
53,1,6,9.601823815354521,52,8.07514220209585,10.0,2,61,197,9.604417336290451,1,TRAIN
43,0,3,7.608308566774401,100,8.533425606677937,10.0,3,16,195,9.54805278637396,1,TRAIN
50,0,3,8.001831133088743,96,6.587016200517281,10.0,3,72,47,9.70092136057744,1,TRAIN
47,0,4,8.934078288911168,33,6.898298215335154,10.0,4,81,200,9.79847590935804,1,TRAIN
48,1,5,9.734193384443564,105,7.591243508391141,10.0,0,109,125,9.936543802222348,1,TRAIN
29,0,2,9.900080914293781,72,8.496956212261898,10.0,0,71,171,9.271295981338062,1,TRAIN
56,0,0,7.9031376342790205,106,7.2522604162666715,10.0,1,115,266,9.469687886054318,1,TRAIN
53,0,2,7.606253531548209,100,6.398725797170538,10.0,3,69,42,9.894096844217088,1,TRAIN
35,0,1,9.058580283747721,66,5.823460044802272,10.0,2,63,281,10.0,1,TRAIN
55,0,4,9.934068479533186,21,4.577262263990836,10.0,3,108,184,9.220836329708598,1,TRAIN
54,1,5,8.4228142157955,106,7.188485020390847,10.0,0,48,35,9.449849755284246,1,TRAIN
46,1,5,9.40507624016701,94,7.229805429327131,10.0,2,21,49,10.0,1,TRAIN
20,0,0,6.95632076409546,26,5.620445179572365,10.0,3,49,143,9.508251765995766,1,TRAIN
25,0,4,8.778397379234676,45,6.981251306433585,10.0,2,63,148,9.993001849022798,1,TRAIN
39,0,1,8.391754264001001,87,4.236195575190764,10.0,3,115,91,10.0,1,TRAIN
26,0,2,9.165253459162765,116,5.325184329100799,10.0,0,68,31,9.646198165751859,1,TRAIN
36,0,4,9.638640607889728,105,6.1348938115969815,10.0,1,44,115,9.998791651457536,1,TRAIN
22,0,6,9.273056502817457,109,5.217596434569817,10.0,2,10,37,10.0,1,TRAIN
23,0,4,8.668076793031739,57,4.715399777236472,10.0,0,87,101,9.121225784637582,1,TRAIN
29,1,1,8.589722154449511,73,5.729141426463725,10.0,3,68,285,10.0,1,TRAIN
19,0,0,9.967205864193707,92,6.734560802886005,10.0,3,99,152,9.184263888716787,1,TRAIN
33,1,6,9.145854560155197,102,7.661529355732311,10.0,0,2,72,9.857115625838999,1,TRAIN
35,0,1,6.981609208674169,112,6.560441877605829,10.0,2,72,92,9.673469942200402,1,TRAIN
44,0,6,8.4273588919123,94,8.458459559734887,10.0,2,35,232,9.51208607469657,1,TRAIN
45,0,5,8.74431813494762,34,6.554114240661579,10.0,2,16,47,9.8842085043555,1,TRAIN
20,1,1,7.369126917383183,53,5.251827065420426,10.0,2,57,22,9.76255323264795,1,TRAIN
33,0,5,9.089788134167165,53,5.549629354094636,10.0,3,75,160,10.0,1,TRAIN
19,1,0,7.374199196317907,95,6.3022611005858415,10.0,0,47,133,10.0,1,TRAIN
56,1,3,8.70775840034801,91,7.164042533047782,10.0,4,20,87,9.165579753018337,1,TRAIN
23,1,0,6.500483313014218,114,5.373837017086681,10.0,0,11,155,9.970517555001296,1,TRAIN
56,0,6,8.655225651661675,18,7.456302913311019,10.0,2,101,168,9.973983512220851,1,TRAIN
49,0,0,9.239384874597938,65,7.501029272529089,10.0,2,101,211,9.892420723388796,1,TRAIN
43,0,5,8.576283215662835,30,4.020224505487704,10.0,1,47,25,8.999371678433716,1,TRAIN
49,0,4,7.948898744749185,95,6.093276046145365,10.0,0,5,274,9.48670177816897,1,TRAIN
53,0,1,9.591350122813983,58,8.778781525652958,10.0,1,113,163,8.883402854803544,1,TRAIN
39,1,6,8.69122841152431,102,5.177018737246901,10.0,3,30,107,9.613895112059105,1,TRAIN
51,1,4,8.850608600788158,59,7.171870839784857,10.0,0,99,149,9.911510143346469,1,TRAIN
53,1,7,7.727972673074669,67,6.1360529916047355,10.0,1,76,61,9.854958087115227,1,TRAIN
28,1,6,9.645968221006175,96,6.978683103688997,10.0,3,108,125,9.319644490591356,1,TRAIN
54,0,4,8.931960092262187,118,4.168864930507656,10.0,0,70,207,9.983337825529814,1,TRAIN
29,0,1,9.679874855128094,102,4.910219627119143,10.0,3,116,179,9.980062572435953,1,TRAIN
29,1,0,9.774664930789395,86,8.225987306397457,10.0,3,60,48,8.634666558174338,1,TRAIN
39,1,4,9.540032823155133,99,5.050865710716659,10.0,1,44,286,9.180299511290597,1,TRAIN
54,0,6,7.574741687068557,53,7.70359648788927,10.0,1,19,95,9.049075643529067,1,TRAIN
25,0,1,9.837769997631321,74,7.619711656128781,10.0,3,115,205,9.245390777864811,1,TRAIN
42,1,3,9.536809885886017,52,5.335447908708813,10.0,2,73,298,9.943034727527458,1,TRAIN
51,1,1,9.086065649855664,91,8.239500129402067,10.0,0,116,200,9.496737141773208,1,TRAIN
33,0,3,8.895508921021728,84,7.816630445126746,10.0,2,105,103,8.93124513639938,1,TRAIN
58,0,6,9.040272578628622,16,7.0522920530193725,10.0,3,105,172,10.0,1,TRAIN
33,0,2,9.172224130144969,85,5.807831189849734,10.0,2,38,90,9.938077253294322,1,TRAIN
23,0,5,8.882510048821588,70,6.431735082458351,10.0,2,41,242,9.441839841617526,1,TRAIN
54,0,2,9.519911903913627,23,6.324988714440044,10.0,2,23,168,9.4321696396761,1,TRAIN
29,0,7,9.585790151789725,108,4.543075656166246,9.988538887990131,2,66,116,10.0,1,TRAIN
53,0,5,9.049826383549455,119,4.162836531068477,10.0,0,70,207,9.903357380420111,1,TRAIN
50,1,4,9.097927023845015,52,6.668903078347908,10.0,1,9,294,9.072011402916722,1,TRAIN
38,0,0,9.513925793647203,32,4.835411828984975,10.0,2,39,209,10.0,1,TRAIN
51,0,0,8.350585392494837,62,7.099607722653928,10.0,0,82,218,9.994523234776343,1,TRAIN
48,0,3,7.55507382042157,89,5.952678268675539,9.435562605963561,1,61,222,7.766199032348691,1,TRAIN
45,0,3,9.736864741048015,81,7.824097212225241,10.0,2,14,47,9.913780378820388,1,TRAIN
27,0,6,6.490107694460104,112,6.036386125202787,10.0,2,16,288,9.650107694460104,1,TRAIN
52,0,3,8.04312915307001,85,7.37864202017975,10.0,2,4,164,9.799864202017975,1,TRAIN
49,1,5,9.305764570896866,49,7.2258626668282435,10.0,3,113,280,8.921927293537204,1,TRAIN
28,0,3,7.99269696993678,74,6.7447253782632925,8.893784880299059,4,84,147,8.111967013985062,1,TRAIN
46,1,1,9.688237591498913,102,4.16838970172216,10.0,3,47,144,9.593694766434496,1,TRAIN
39,0,3,9.502855728212866,28,8.651983880269006,10.0,4,45,255,9.577660794414037,1,TRAIN
44,1,4,8.284710279911097,93,7.95620266690436,10.0,0,58,164,9.67892197844095,1,TRAIN
52,0,5,6.885155886063274,60,6.977782331544006,10.0,3,16,95,9.608891165772004,1,TRAIN
52,0,4,8.985213751943311,76,5.085523059355703,10.0,4,117,129,10.0,1,TRAIN
31,0,2,6.917788399923463,83,5.121074262058409,9.105236124108313,1,31,151,8.910337062032896,1,TRAIN
43,0,4,6.988801847360643,105,5.3528260316150895,10.0,0,96,223,9.373741386724527,1,TRAIN
58,1,0,7.892082582203597,106,6.055032068946096,10.0,2,69,182,9.967519877037924,1,TRAIN
25,0,5,5.721618342405276,116,7.609321388071888,9.8242128436709,2,64,111,10.0,1,TRAIN
29,0,5,9.190412709084033,53,8.526260742563949,10.0,0,28,50,10.0,1,TRAIN
19,0,6,8.795043637357114,90,4.9355393401339205,10.0,2,70,282,8.855571388956237,1,TRAIN
39,1,3,9.915906734934264,5,8.007253879474115,10.0,1,46,224,9.77242782872667,1,TRAIN
41,1,1,9.136288994381296,112,4.334404191366998,10.0,2,51,30,10.0,1,TRAIN
37,1,4,9.128585212243317,52,6.420617306966287,10.0,2,16,238,10.0,1,TRAIN
29,0,0,7.835095170608801,111,6.865931818534402,9.85990261014445,2,20,116,9.7849667969659,1,TRAIN
31,0,1,8.744380761336188,112,7.104753294998763,10.0,0,8,196,10.0,1,TRAIN
53,0,2,7.330113758496236,108,6.879691530796304,10.0,3,9,74,10.0,1,TRAIN
38,0,5,9.31398054840679,37,8.559322708338323,10.0,1,49,21,9.280677291661677,1,TRAIN
19,0,4,7.434083459821628,95,5.026911951428494,9.250995411250123,2,75,274,8.463316364196476,1,TRAIN
41,0,0,7.9031475694792706,26,6.005005023143041,10.0,2,14,82,9.826680061714773,1,TRAIN
21,0,2,7.200497214258892,106,5.990302159171068,10.0,4,72,106,8.747300592745969,1,TRAIN
41,1,3,9.608991659493414,65,5.641823157519619,10.0,2,63,130,10.0,1,TRAIN
28,1,3,8.160474621860901,49,5.856310953196562,10.0,2,109,150,9.032724488204082,1,TRAIN
42,0,1,8.074520646012303,25,7.8719581790689555,9.981208575748784,2,95,133,10.0,1,TRAIN
57,0,6,8.804621788967266,17,7.926428520622175,10.0,3,102,170,9.877100974823653,1,TRAIN
48,0,6,9.193517908225514,80,7.431533700274883,10.0,0,46,216,9.683388259703701,1,TRAIN
26,0,4,7.2012152080303204,100,4.4056944540647835,10.0,1,69,192,9.216354178004924,1,TRAIN
35,0,4,9.592809695127722,92,6.61946607077579,10.0,0,84,108,9.334784199981074,1,TRAIN
32,0,3,8.837781534470304,113,5.8534509149548155,10.0,1,11,251,7.918689037128378,1,TRAIN
29,1,7,9.075492235267832,102,8.297825346719138,10.0,0,3,105,9.921500332823042,1,TRAIN
38,1,5,7.783560865565498,114,7.109084166353798,10.0,4,102,267,10.0,1,TRAIN
56,1,3,9.226227018076502,93,7.635921003904337,10.0,0,113,198,9.058121221113726,1,TRAIN
38,0,4,9.918156592839175,26,6.280363399574225,10.0,1,115,264,10.0,1,TRAIN
46,0,4,9.427764306712287,104,6.308840883181867,10.0,1,41,194,9.387831049378809,1,TRAIN
26,0,1,9.42025152452267,82,6.808676672691526,10.0,1,13,162,10.0,1,TRAIN
20,0,0,7.734651395685804,26,5.695398743766623,10.0,3,42,140,9.653156172445767,1,TRAIN
33,1,6,8.685951662916699,96,5.025617049529744,10.0,4,61,271,9.975189508172344,1,TRAIN
43,0,3,9.589553865330773,59,8.223684376904982,10.0,0,102,256,9.665298941840328,1,TRAIN
42,1,3,8.45628532109891,89,6.226324682430251,10.0,2,12,152,10.0,1,TRAIN
45,1,2,9.79936703277272,100,4.148532871282189,10.0,3,50,141,9.522100095945092,1,TRAIN
40,0,0,8.15693396664891,113,5.206906829655312,10.0,0,33,258,8.785122116471193,1,TRAIN
52,0,6,7.983344786032102,86,7.939464429685537,10.0,2,42,195,9.713177041043838,1,TRAIN
32,0,5,9.286328926284018,116,5.4579111578550235,10.0,2,86,166,9.905673642112639,1,TRAIN
57,0,2,8.342380939462318,108,5.241356504646959,10.0,3,6,125,9.696234330570157,1,TRAIN
25,0,2,8.278335423287066,112,7.4467160563699055,9.437741723631863,0,105,43,9.375699431067103,1,TRAIN
28,0,3,8.939896906230212,114,5.868861493681692,10.0,3,66,137,9.331636037496903,1,TRAIN
27,0,4,8.316622684880263,91,8.311759001413892,10.0,2,16,170,8.434760353272548,1,TRAIN
28,0,6,9.236380699201552,103,8.11322349517376,10.0,1,3,106,10.0,1,TRAIN
31,1,2,8.67878146679605,87,8.254524701398285,10.0,4,83,297,8.930341208787361,1,TRAIN
31,0,1,9.816178907345895,95,6.346654638952888,10.0,3,115,172,9.911910546327052,1,TRAIN
28,0,3,8.611728200514564,116,5.168962930699389,10.0,3,69,136,9.395789434475823,1,TRAIN
21,0,1,7.80815485135304,109,7.762125021394126,10.0,3,2,68,10.0,1,TRAIN
29,0,0,9.462602947153245,114,8.22613647028762,10.0,0,59,199,9.58722907737011,1,TRAIN
35,0,1,9.344490772899412,109,8.475948244554505,10.0,2,54,221,10.0,1,TRAIN
45,0,1,8.217578914833654,76,5.2785262440651,10.0,2,118,86,10.0,1,TRAIN
50,0,4,7.222269044414538,75,8.814458734991938,10.0,1,112,207,9.960905210346068,1,TRAIN
32,0,0,9.386119563915296,32,7.184117761394113,10.0,3,5,136,10.0,1,TRAIN
43,0,6,8.83078365731098,44,7.426810756659924,10.0,4,26,177,9.448378071281883,1,TRAIN
